election_id,election_date,prov_code,ed_id,ed_name,cand_id,cand_name,cand_raw_party_name,party_id,party_name,party_short_name,mainstream,votes,acclaimed,place
21,1949-06-27,AB,1,ACADIA,10330,"QUELCH, Victor",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5897,f,1
21,1949-06-27,AB,1,ACADIA,10331,"SHACKER, Isber Frank",Liberal,75,Liberal,Lib,t,4186,f,2
21,1949-06-27,AB,2,ATHABASKA,10332,"DECHENE, Joseph Miville",Liberal,75,Liberal,Lib,t,7566,f,1
21,1949-06-27,AB,2,ATHABASKA,10333,"KENNEDY, Orvis A.",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,4982,f,2
21,1949-06-27,AB,2,ATHABASKA,10334,"HANNOCHKO, John",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1738,f,3
21,1949-06-27,AB,2,ATHABASKA,10335,"NYKIFORUK, John",Independent Social Credit,64,Independent Social Credit,IndSoCred,f,1198,f,4
21,1949-06-27,AB,2,ATHABASKA,10336,"BÉDARD, Joseph H.",Progressive Conservative,124,Progressive Conservative Party,PC,t,1139,f,5
21,1949-06-27,AB,3,BATTLE RIVER,10337,"FAIR, Robert",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,7708,f,1
21,1949-06-27,AB,3,BATTLE RIVER,10338,"SAVILLE, Francis Clifford",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,4337,f,2
21,1949-06-27,AB,3,BATTLE RIVER,10339,"GREEN, Lee Fox",Liberal,75,Liberal,Lib,t,1977,f,3
21,1949-06-27,AB,4,BOW RIVER,10340,"JOHNSTON, Charles Edward",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,8537,f,1
21,1949-06-27,AB,4,BOW RIVER,10341,"MACDONALD, William Duncan",Liberal,75,Liberal,Lib,t,4449,f,2
21,1949-06-27,AB,4,BOW RIVER,10342,"WILDE, Wilfred John",Progressive Conservative,124,Progressive Conservative Party,PC,t,2558,f,3
21,1949-06-27,AB,4,BOW RIVER,10343,"ELLINSON, George Edwin",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,1530,f,4
21,1949-06-27,AB,4,BOW RIVER,10344,"ROBERTS, Arthur Llewelyn",Labour Progressive Party,31,Communist Party,Com,f,969,f,5
21,1949-06-27,AB,5,CALGARY EAST,10345,"HARKNESS, Douglas Scott",Progressive Conservative,124,Progressive Conservative Party,PC,t,9641,f,1
21,1949-06-27,AB,5,CALGARY EAST,10346,"MACKAY, Donald Hugh",Liberal,75,Liberal,Lib,t,8555,f,2
21,1949-06-27,AB,5,CALGARY EAST,10347,"CLARKE, Clifford Norman",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,5597,f,3
21,1949-06-27,AB,5,CALGARY EAST,10348,"KELLOWAY, Warwick Freeman",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,3083,f,4
21,1949-06-27,AB,6,CALGARY WEST,10349,"SMITH, Arthur LeRoy",Progressive Conservative,124,Progressive Conservative Party,PC,t,11457,f,1
21,1949-06-27,AB,6,CALGARY WEST,10350,"MATTHEWS, Charles Curtice",Liberal,75,Liberal,Lib,t,8619,f,2
21,1949-06-27,AB,6,CALGARY WEST,10351,"DIXON, Arthur Johnson",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,6785,f,3
21,1949-06-27,AB,7,CAMROSE,10352,"BEYERSTEIN, Hilliard Harris William",Social Credit Party of Canada,143,Social Credit Party,SoCred,t,7364,f,1
21,1949-06-27,AB,7,CAMROSE,10353,"INCE, Frank Bryan",Liberal,75,Liberal,Lib,t,4497,f,2
21,1949-06-27,AB,7,CAMROSE,10354,"ARNTSON, Alfred O.",Co-operative Commonwealth Federation,29,Co-operative Commonwealth Federation,CCF,t,2402,f,3
21,1949-06-27,AB,7,CAMROSE,10355,"MCCLEARY, Charles Henry",Progressive Conservative,124,Progressive Conservative Party,PC,t,1448,f,4
21,1949-06-27,AB,8,EDMONTON EAST,10356,"MACDONALD, Albert Frederick",Liberal,75,Liberal,Lib,t,10964,f,1
